timestamp,sport,game_id,game,side,market,bets_pct,money_pct,open_line,current_line,injury_news,key_number_note,dk_start_iso
2025-12-31T04:24:47.968115+00:00,nfl,32225622,IND Colts @ HOU Texans,Under 38.5,splits,39,83,,Under 38.5 @ -102,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,CIN Bengals,splits,79,25,,CIN Bengals @ -410,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,CLE Browns,splits,21,75,,CLE Browns @ +320,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,CIN Bengals -7.5,splits,62,90,,CIN Bengals -7.5 @ -108,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,CLE Browns +7.5,splits,38,10,,CLE Browns +7.5 @ -112,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,Over 44.5,splits,61,40,,Over 44.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225528,CLE Browns @ CIN Bengals,Under 44.5,splits,39,60,,Under 44.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,NY Giants,splits,19,48,,NY Giants @ +170,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,DAL Cowboys,splits,81,52,,DAL Cowboys @ -205,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,DAL Cowboys -3.5,splits,71,67,,DAL Cowboys -3.5 @ -108,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,NY Giants +3.5,splits,29,33,,NY Giants +3.5 @ -112,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,Over 51.5,splits,49,70,,Over 51.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225703,DAL Cowboys @ NY Giants,Under 51.5,splits,51,30,,Under 51.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,MIN Vikings,splits,43,12,,MIN Vikings @ -305,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,GB Packers,splits,57,88,,GB Packers @ +245,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,MIN Vikings -6.5,splits,37,59,,MIN Vikings -6.5 @ -105,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,GB Packers +6.5,splits,63,41,,GB Packers +6.5 @ -115,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,Over 36.5,splits,60,9,,Over 36.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225786,GB Packers @ MIN Vikings,Under 36.5,splits,40,91,,Under 36.5 @ -110,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,ATL Falcons,splits,68,33,,ATL Falcons @ -185,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,NO Saints,splits,32,67,,NO Saints @ +154,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,ATL Falcons -3.5,splits,57,62,,ATL Falcons -3.5 @ -102,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,NO Saints +3.5,splits,43,38,,NO Saints +3.5 @ -118,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,Over 43.5,splits,79,92,,Over 43.5 @ -115,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225464,NO Saints @ ATL Falcons,Under 43.5,splits,21,8,,Under 43.5 @ -105,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225487,NY Jets @ BUF Bills,BUF Bills,splits,95,90,,BUF Bills @ -340,,,
2025-12-31T04:24:47.968115+00:00,nfl,32225487,NY Jets @ BUF Bills,NY Jets,splits,5,10,,NY Jets @ +270,,,
