logged_at_utc,logic_version,sport,game_id,game,market,side,color
2026-01-01T00:28:39.226083+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:38:23.051835+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:40:29.327335+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:44:41.984178+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:49:31.963462+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:52:49.653541+00:00,v0.1,nfl,32225703,DAL Cowboys @ NY Giants,MONEYLINE,DAL Cowboys,RED
2026-01-01T00:28:39.238611+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:38:23.064539+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:40:29.340138+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:44:41.998125+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:49:31.976238+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:52:49.666334+00:00,v0.1,nba,33372974,DEN Nuggets @ TOR Raptors,TOTAL,Over 229.5,YELLOW
2026-01-01T00:28:39.247767+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:38:23.073849+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:40:29.349305+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:44:42.008005+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:49:31.985705+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:52:49.675758+00:00,v0.1,ncaab,33383819,Florida Gulf Coast @ Central Arkansas,SPREAD,Florida Gulf Coast -2.5,RED
2026-01-01T00:28:39.234785+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:38:23.060557+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:40:29.336337+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:44:41.993509+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:49:31.972399+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:52:49.662491+00:00,v0.1,nfl,32225786,GB Packers @ MIN Vikings,TOTAL,Under 35.5,LIGHT_GREEN
2026-01-01T00:28:39.233404+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:38:23.059207+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:40:29.334995+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:44:41.992044+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:49:31.971028+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:52:49.661055+00:00,v0.1,ncaab,33380242,George Washington @ Richmond,TOTAL,Over 162.5,LIGHT_GREEN
2026-01-01T00:28:39.240420+00:00,v0.1,ncaab,33383534,Georgia Southern @ Coastal Carolina,TOTAL,Over 157.5,LIGHT_GREEN
